Latitude,Longitude,State,Month,Pollutant,Concentration
35.8,-86.4,Tennessee,23-Apr,CO,0.233211441
35.8,-86.4,Tennessee,23-May,CO,0.233418947
35.8,-86.4,Tennessee,23-Jun,CO,0.297581458
35.8,-86.4,Tennessee,23-Jul,CO,0.30094815
35.8,-86.4,Tennessee,23-Aug,CO,0.333072833
35.8,-86.4,Tennessee,23-Sep,CO,0.309044606
35.8,-86.4,Tennessee,23-Oct,CO,0.239861738
35.8,-86.4,Tennessee,23-Nov,CO,0.365590541
35.8,-86.4,Tennessee,23-Dec,CO,0.34434037
31,-99,Texas,23-Jan,CO,0.287907008
31,-99,Texas,23-Feb,CO,0.263669127
31,-99,Texas,23-Mar,CO,0.259238218
31,-99,Texas,23-Apr,CO,0.244743938
31,-99,Texas,23-May,CO,0.308050366
31,-99,Texas,23-Jun,CO,0.277427784
31,-99,Texas,23-Jul,CO,0.245000571
31,-99,Texas,23-Aug,CO,0.261041327
31,-99,Texas,23-Sep,CO,0.293245221
31,-99,Texas,23-Oct,CO,0.288147571
31,-99,Texas,23-Nov,CO,0.315244247
31,-99,Texas,23-Dec,CO,0.338836151
39.5,-111.5,Utah,23-Jan,CO,0.300231495
39.5,-111.5,Utah,23-Feb,CO,0.309581821
39.5,-111.5,Utah,23-Mar,CO,0.181657929
39.5,-111.5,Utah,23-Apr,CO,0.157770017
39.5,-111.5,Utah,23-May,CO,0.112994419
39.5,-111.5,Utah,23-Jun,CO,0.102270755
39.5,-111.5,Utah,23-Jul,CO,0.089354217
39.5,-111.5,Utah,23-Aug,CO,0.049940638
39.5,-111.5,Utah,23-Sep,CO,0.08073626
39.5,-111.5,Utah,23-Oct,CO,0.199660935
39.5,-111.5,Utah,23-Nov,CO,0.30535229
39.5,-111.5,Utah,23-Dec,CO,0.423307065
44,-72.7,Vermont,23-Jan,CO,0.14265079
44,-72.7,Vermont,23-Feb,CO,0.135621836
44,-72.7,Vermont,23-Mar,CO,0.132746516
44,-72.7,Vermont,23-Apr,CO,0.132101025
44,-72.7,Vermont,23-May,CO,0.122448556
44,-72.7,Vermont,23-Jun,CO,0.221046907
44,-72.7,Vermont,23-Jul,CO,0.317346481
44,-72.7,Vermont,23-Aug,CO,0.221917867
44,-72.7,Vermont,23-Sep,CO,0.202495079
44,-72.7,Vermont,23-Oct,CO,0.196850742
44,-72.7,Vermont,23-Nov,CO,0.188455821
44,-72.7,Vermont,23-Dec,CO,0.421930887
37.5,-78.75,Virginia,23-Jan,CO,0.253824064
37.5,-78.75,Virginia,23-Feb,CO,0.260020359
37.5,-78.75,Virginia,23-Mar,CO,0.218340336
37.5,-78.75,Virginia,23-Apr,CO,0.230092
37.5,-78.75,Virginia,23-May,CO,0.223151825
37.5,-78.75,Virginia,23-Jun,CO,0.3061446
37.5,-78.75,Virginia,23-Jul,CO,0.303481046
37.5,-78.75,Virginia,23-Aug,CO,0.311282253
37.5,-78.75,Virginia,23-Sep,CO,0.299656692
37.5,-78.75,Virginia,23-Oct,CO,0.322068558
37.5,-78.75,Virginia,23-Nov,CO,0.310932227
37.5,-78.75,Virginia,23-Dec,CO,0.33175487
47,-120.5,Washington,23-Jan,CO,0.218656183
47,-120.5,Washington,23-Feb,CO,0.208538476
47,-120.5,Washington,23-Mar,CO,0.218146841
47,-120.5,Washington,23-Apr,CO,0.187390922
47,-120.5,Washington,23-May,CO,0.161409518
47,-120.5,Washington,23-Jun,CO,0.163361435
47,-120.5,Washington,23-Jul,CO,0.150467043
47,-120.5,Washington,23-Aug,CO,0.223736593
47,-120.5,Washington,23-Sep,CO,0.222646169
47,-120.5,Washington,23-Oct,CO,0.233495398
47,-120.5,Washington,23-Nov,CO,0.25673708
47,-120.5,Washington,23-Dec,CO,0.247745141
38.5,-80.5,West Virginia,23-Mar,CO,0.144842114
38.5,-80.5,West Virginia,23-Apr,CO,0.14951015
38.5,-80.5,West Virginia,23-May,CO,0.175104726
38.5,-80.5,West Virginia,23-Jun,CO,0.266673633
38.5,-80.5,West Virginia,23-Jul,CO,0.196749726
38.5,-80.5,West Virginia,23-Aug,CO,0.221548145
38.5,-80.5,West Virginia,23-Sep,CO,0.207406533
38.5,-80.5,West Virginia,23-Oct,CO,0.197106484
38.5,-80.5,West Virginia,23-Nov,CO,0.246773333
38.5,-80.5,West Virginia,23-Dec,CO,0.250259032
44.5,-89.5,Wisconsin,23-Jan,CO,0.227585774
44.5,-89.5,Wisconsin,23-Feb,CO,0.219780991
44.5,-89.5,Wisconsin,23-Mar,CO,0.219002726
44.5,-89.5,Wisconsin,23-Apr,CO,0.22526305
44.5,-89.5,Wisconsin,23-May,CO,0.213660876
44.5,-89.5,Wisconsin,23-Jun,CO,0.335333017
44.5,-89.5,Wisconsin,23-Jul,CO,0.282047147
44.5,-89.5,Wisconsin,23-Aug,CO,0.274013984
44.5,-89.5,Wisconsin,23-Sep,CO,0.238509678
44.5,-89.5,Wisconsin,23-Oct,CO,0.264361313
44.5,-89.5,Wisconsin,23-Nov,CO,0.266154067
44.5,-89.5,Wisconsin,23-Dec,CO,0.262154589
43,-107.5,Wyoming,23-Jan,CO,0.109168866
43,-107.5,Wyoming,23-Feb,CO,0.108630652
43,-107.5,Wyoming,23-Mar,CO,0.101748926
43,-107.5,Wyoming,23-Apr,CO,0.09981375
43,-107.5,Wyoming,23-May,CO,0.125466013
43,-107.5,Wyoming,23-Jun,CO,0.109290531
43,-107.5,Wyoming,23-Jul,CO,0.136402633
43,-107.5,Wyoming,23-Aug,CO,0.116436042
43,-107.5,Wyoming,23-Sep,CO,0.106596245
43,-107.5,Wyoming,23-Oct,CO,0.112726551
43,-107.5,Wyoming,23-Nov,CO,0.122339079
43,-107.5,Wyoming,23-Dec,CO,0.111577896
32.83472,-86.63333,Alabama,23-Jan,HAPs,0.013043956
32.83472,-86.63333,Alabama,23-Feb,HAPs,0.024914286
32.83472,-86.63333,Alabama,23-Mar,HAPs,0.019503704
32.83472,-86.63333,Alabama,23-Apr,HAPs,0.034714147
32.83472,-86.63333,Alabama,23-May,HAPs,0.014564926
32.83472,-86.63333,Alabama,23-Jun,HAPs,4.765585367
32.83472,-86.63333,Alabama,23-Jul,HAPs,5.783307764
32.83472,-86.63333,Alabama,23-Aug,HAPs,7.076802384
32.83472,-86.63333,Alabama,23-Sep,HAPs,0.019409283
32.83472,-86.63333,Alabama,23-Oct,HAPs,0.050586566
32.83472,-86.63333,Alabama,23-Nov,HAPs,0.022491931
32.83472,-86.63333,Alabama,23-Dec,HAPs,0.024409466
64.73167,-152.47,Alaska,23-Jan,HAPs,0.004181677
64.73167,-152.47,Alaska,23-Feb,HAPs,0.004801587
64.73167,-152.47,Alaska,23-Mar,HAPs,0.000506892
64.73167,-152.47,Alaska,23-Apr,HAPs,0.001321429
64.73167,-152.47,Alaska,23-May,HAPs,0.003823799
64.73167,-152.47,Alaska,23-Jun,HAPs,0.000502195
64.73167,-152.47,Alaska,23-Jul,HAPs,0.003071429
64.73167,-152.47,Alaska,23-Aug,HAPs,0.004190541
64.73167,-152.47,Alaska,23-Sep,HAPs,-0.00106105
64.73167,-152.47,Alaska,23-Oct,HAPs,0.000291898
64.73167,-152.47,Alaska,23-Nov,HAPs,0.003681551
64.73167,-152.47,Alaska,23-Dec,HAPs,0.00125989
34.56667,-111.85611,Arizona,23-Jan,HAPs,9.47175474
34.56667,-111.85611,Arizona,23-Feb,HAPs,7.855953533
34.56667,-111.85611,Arizona,23-Mar,HAPs,8.087165414
34.56667,-111.85611,Arizona,23-Apr,HAPs,8.688159091
34.56667,-111.85611,Arizona,23-May,HAPs,7.569503392
34.56667,-111.85611,Arizona,23-Jun,HAPs,9.103927387
34.56667,-111.85611,Arizona,23-Jul,HAPs,9.40266799
34.56667,-111.85611,Arizona,23-Aug,HAPs,8.959246464
34.56667,-111.85611,Arizona,23-Sep,HAPs,11.10061207
34.56667,-111.85611,Arizona,23-Oct,HAPs,14.72641973
34.56667,-111.85611,Arizona,23-Nov,HAPs,11.40132707
34.56667,-111.85611,Arizona,23-Dec,HAPs,14.13994166
34.6358,-92.4783,Arkansas,23-Jan,HAPs,0.004176455
34.6358,-92.4783,Arkansas,23-Feb,HAPs,0.011005
34.6358,-92.4783,Arkansas,23-Mar,HAPs,0.005212518
34.6358,-92.4783,Arkansas,23-Apr,HAPs,0.001357143
34.6358,-92.4783,Arkansas,23-May,HAPs,0.009433333
34.6358,-92.4783,Arkansas,23-Jun,HAPs,0.002307143
34.6358,-92.4783,Arkansas,23-Jul,HAPs,0.00435
34.6358,-92.4783,Arkansas,23-Aug,HAPs,0.006633117
34.6358,-92.4783,Arkansas,23-Sep,HAPs,0.002548276
34.6358,-92.4783,Arkansas,23-Oct,HAPs,-0.000644828
34.6358,-92.4783,Arkansas,23-Nov,HAPs,0.002446154
34.6358,-92.4783,Arkansas,23-Dec,HAPs,0.002966667
37.16611,-119.44944,California,23-Jan,HAPs,6.189366336
37.16611,-119.44944,California,23-Feb,HAPs,5.882510901
37.16611,-119.44944,California,23-Mar,HAPs,4.754245656
37.16611,-119.44944,California,23-Apr,HAPs,5.432110361
37.16611,-119.44944,California,23-May,HAPs,6.232610566
37.16611,-119.44944,California,23-Jun,HAPs,17.26354184
37.16611,-119.44944,California,23-Jul,HAPs,23.48329599
37.16611,-119.44944,California,23-Aug,HAPs,22.1459481
37.16611,-119.44944,California,23-Sep,HAPs,9.85849967
37.16611,-119.44944,California,23-Oct,HAPs,9.98934785
37.16611,-119.44944,California,23-Nov,HAPs,8.828720701
37.16611,-119.44944,California,23-Dec,HAPs,9.481074415
39,-105.54517,Colorado,23-Jan,HAPs,21.09329561
39,-105.54517,Colorado,23-Feb,HAPs,24.45447554
39,-105.54517,Colorado,23-Mar,HAPs,20.52521546
39,-105.54517,Colorado,23-Apr,HAPs,31.61529545
39,-105.54517,Colorado,23-May,HAPs,23.24812016
39,-105.54517,Colorado,23-Jun,HAPs,24.16493004
39,-105.54517,Colorado,23-Jul,HAPs,26.92280071
39,-105.54517,Colorado,23-Aug,HAPs,25.55460424
39,-105.54517,Colorado,23-Sep,HAPs,21.20751458
39,-105.54517,Colorado,23-Oct,HAPs,20.05444493
39,-105.54517,Colorado,23-Nov,HAPs,26.77027388
39,-105.54517,Colorado,23-Dec,HAPs,20.02809987
41.66704,-72.66699,Connecticut,23-Jan,HAPs,-0.0001
41.66704,-72.66699,Connecticut,23-Feb,HAPs,0.012444444
41.66704,-72.66699,Connecticut,23-Mar,HAPs,0.009626794
41.66704,-72.66699,Connecticut,23-Apr,HAPs,0.00495
41.66704,-72.66699,Connecticut,23-May,HAPs,0.00877193
41.66704,-72.66699,Connecticut,23-Jun,HAPs,0.008051084
41.66704,-72.66699,Connecticut,23-Jul,HAPs,0.003707602
41.66704,-72.66699,Connecticut,23-Aug,HAPs,0.001435065
41.66704,-72.66699,Connecticut,23-Sep,HAPs,0.008672515
41.66704,-72.66699,Connecticut,23-Oct,HAPs,0.004
41.66704,-72.66699,Connecticut,23-Nov,HAPs,0.002886842
41.66704,-72.66699,Connecticut,23-Dec,HAPs,0.005312865
39.1441,-75.4345,Delaware,23-Mar,HAPs,0.009
39.1441,-75.4345,Delaware,23-Apr,HAPs,0.0037
39.1441,-75.4345,Delaware,23-May,HAPs,0.00575
39.1441,-75.4345,Delaware,23-Jun,HAPs,4.820755583
39.1441,-75.4345,Delaware,23-Jul,HAPs,6.826388922
39.1441,-75.4345,Delaware,23-Aug,HAPs,5.738444293
39.1441,-75.4345,Delaware,23-Sep,HAPs,1.675541667
39.1441,-75.4345,Delaware,23-Oct,HAPs,1.856
39.1441,-75.4345,Delaware,23-Nov,HAPs,0.004828571
39.1441,-75.4345,Delaware,23-Dec,HAPs,0.007725
38.905985,-77.033418,District Of Columbia,23-Jan,HAPs,10.61066
38.905985,-77.033418,District Of Columbia,23-Feb,HAPs,10.58026944
38.905985,-77.033418,District Of Columbia,23-Mar,HAPs,10.24871364
38.905985,-77.033418,District Of Columbia,23-Apr,HAPs,14.06252
38.905985,-77.033418,District Of Columbia,23-May,HAPs,17.3241
38.905985,-77.033418,District Of Columbia,23-Jun,HAPs,15.68398657
38.905985,-77.033418,District Of Columbia,23-Jul,HAPs,17.29728466
38.905985,-77.033418,District Of Columbia,23-Aug,HAPs,13.50839104
38.905985,-77.033418,District Of Columbia,23-Sep,HAPs,15.11773783
38.905985,-77.033418,District Of Columbia,23-Oct,HAPs,14.15023556
38.905985,-77.033418,District Of Columbia,23-Nov,HAPs,13.220615
38.905985,-77.033418,District Of Columbia,23-Dec,HAPs,13.2675
28,-82,Florida,23-Jan,HAPs,14.39824448
28,-82,Florida,23-Feb,HAPs,8.339291071
28,-82,Florida,23-Mar,HAPs,10.73985984
28,-82,Florida,23-Apr,HAPs,12.50743144
28,-82,Florida,23-May,HAPs,11.99592265
28,-82,Florida,23-Jun,HAPs,11.08895935
28,-82,Florida,23-Jul,HAPs,17.18229335
28,-82,Florida,23-Aug,HAPs,16.13651006
28,-82,Florida,23-Sep,HAPs,9.750218882
28,-82,Florida,23-Oct,HAPs,10.97603167
28,-82,Florida,23-Nov,HAPs,10.79967348
28,-82,Florida,23-Dec,HAPs,9.101463913
32.9866,-83.697,Georgia,23-Jan,HAPs,12.8278619
32.9866,-83.697,Georgia,23-Feb,HAPs,15.86667964
32.9866,-83.697,Georgia,23-Mar,HAPs,21.75855209
32.9866,-83.697,Georgia,23-Apr,HAPs,15.62734286
32.9866,-83.697,Georgia,23-May,HAPs,14.18155713
32.9866,-83.697,Georgia,23-Jun,HAPs,16.05748889
32.9866,-83.697,Georgia,23-Jul,HAPs,22.80223911
32.9866,-83.697,Georgia,23-Aug,HAPs,17.22102741
32.9866,-83.697,Georgia,23-Sep,HAPs,15.28412384
32.9866,-83.697,Georgia,23-Oct,HAPs,17.1785328
32.9866,-83.697,Georgia,23-Nov,HAPs,17.90332134
32.9866,-83.697,Georgia,23-Dec,HAPs,21.92671807
20.15,-156.35,Hawaii,23-Jan,HAPs,0.006351852
20.15,-156.35,Hawaii,23-Feb,HAPs,0.00462
20.15,-156.35,Hawaii,23-Mar,HAPs,0.001158995
20.15,-156.35,Hawaii,23-Apr,HAPs,0.008207692
20.15,-156.35,Hawaii,23-May,HAPs,0.005597619
20.15,-156.35,Hawaii,23-Jun,HAPs,0.000764286
20.15,-156.35,Hawaii,23-Jul,HAPs,0.002551724
20.15,-156.35,Hawaii,23-Aug,HAPs,0.000293939
20.15,-156.35,Hawaii,23-Sep,HAPs,-4.00E-05
20.15,-156.35,Hawaii,23-Oct,HAPs,0.000616858
20.15,-156.35,Hawaii,23-Nov,HAPs,0.001642857
20.15,-156.35,Hawaii,23-Dec,HAPs,0.001503448
44.35,-114.66667,Idaho,23-Jan,HAPs,0.00075
44.35,-114.66667,Idaho,23-Feb,HAPs,0.004074074
44.35,-114.66667,Idaho,23-Mar,HAPs,0.003060606
44.35,-114.66667,Idaho,23-Apr,HAPs,0.00537037
44.35,-114.66667,Idaho,23-May,HAPs,0.006755556
44.35,-114.66667,Idaho,23-Jun,HAPs,0.000377778
44.35,-114.66667,Idaho,23-Jul,HAPs,0.007366667
44.35,-114.66667,Idaho,23-Aug,HAPs,0.00059824
44.35,-114.66667,Idaho,23-Sep,HAPs,0.000368966
44.35,-114.66667,Idaho,23-Oct,HAPs,-0.000913027
44.35,-114.66667,Idaho,23-Nov,HAPs,0.005134483
44.35,-114.66667,Idaho,23-Dec,HAPs,0.003933333
40.0417,-89.1965,Illinois,23-Jan,HAPs,5.614583333
40.0417,-89.1965,Illinois,23-Feb,HAPs,5.444269505
40.0417,-89.1965,Illinois,23-Mar,HAPs,13.0931576
40.0417,-89.1965,Illinois,23-Apr,HAPs,13.307485
40.0417,-89.1965,Illinois,23-May,HAPs,35.70505678
40.0417,-89.1965,Illinois,23-Jun,HAPs,29.13164887
40.0417,-89.1965,Illinois,23-Jul,HAPs,28.4608206
40.0417,-89.1965,Illinois,23-Aug,HAPs,32.82211591
40.0417,-89.1965,Illinois,23-Sep,HAPs,42.21167749
40.0417,-89.1965,Illinois,23-Oct,HAPs,26.82298198
40.0417,-89.1965,Illinois,23-Nov,HAPs,25.49925394
40.0417,-89.1965,Illinois,23-Dec,HAPs,18.02372225
39.8942,-86.2816,Indiana,23-Jan,HAPs,4.234176471
39.8942,-86.2816,Indiana,23-Feb,HAPs,4.194586207
39.8942,-86.2816,Indiana,23-Mar,HAPs,3.732170732
39.8942,-86.2816,Indiana,23-Apr,HAPs,5.580391304
39.8942,-86.2816,Indiana,23-May,HAPs,8.395457143
39.8942,-86.2816,Indiana,23-Jun,HAPs,9.410619923
39.8942,-86.2816,Indiana,23-Jul,HAPs,8.695287477
39.8942,-86.2816,Indiana,23-Aug,HAPs,8.089067994
39.8942,-86.2816,Indiana,23-Sep,HAPs,6.791757143
39.8942,-86.2816,Indiana,23-Oct,HAPs,6.64666572
39.8942,-86.2816,Indiana,23-Nov,HAPs,6.443691974
39.8942,-86.2816,Indiana,23-Dec,HAPs,7.115093506
41.9383,-93.3898,Iowa,23-Jan,HAPs,8.775229497
41.9383,-93.3898,Iowa,23-Feb,HAPs,6.509923077
41.9383,-93.3898,Iowa,23-Mar,HAPs,8.170158065
41.9383,-93.3898,Iowa,23-Apr,HAPs,11.15845185
41.9383,-93.3898,Iowa,23-May,HAPs,17.74003247
41.9383,-93.3898,Iowa,23-Jun,HAPs,11.10022351
41.9383,-93.3898,Iowa,23-Jul,HAPs,7.095456294
41.9383,-93.3898,Iowa,23-Aug,HAPs,5.808977273
41.9383,-93.3898,Iowa,23-Sep,HAPs,6.892515385
41.9383,-93.3898,Iowa,23-Oct,HAPs,6.084894203
41.9383,-93.3898,Iowa,23-Nov,HAPs,5.529292929
41.9383,-93.3898,Iowa,23-Dec,HAPs,3.737088889
38.5,-98,Kansas,23-Jan,HAPs,0.00155
38.5,-98,Kansas,23-Feb,HAPs,0.001333333
38.5,-98,Kansas,23-Mar,HAPs,0.001227273
38.5,-98,Kansas,23-Apr,HAPs,0.002222222
38.5,-98,Kansas,23-May,HAPs,0.002157895
38.5,-98,Kansas,23-Jun,HAPs,5.8550834
38.5,-98,Kansas,23-Jul,HAPs,5.6485166
38.5,-98,Kansas,23-Aug,HAPs,6.485761935
38.5,-98,Kansas,23-Sep,HAPs,0.001842105
38.5,-98,Kansas,23-Oct,HAPs,0.0015
38.5,-98,Kansas,23-Nov,HAPs,0.0022
38.5,-98,Kansas,23-Dec,HAPs,0.0014
37.5347,-85.3021,Kentucky,23-Jan,HAPs,29.12527374
37.5347,-85.3021,Kentucky,23-Feb,HAPs,17.66641103
37.5347,-85.3021,Kentucky,23-Mar,HAPs,22.11234944
37.5347,-85.3021,Kentucky,23-Apr,HAPs,26.36231169
37.5347,-85.3021,Kentucky,23-May,HAPs,47.56275588
37.5347,-85.3021,Kentucky,23-Jun,HAPs,37.73194902
37.5347,-85.3021,Kentucky,23-Jul,HAPs,47.87353669
37.5347,-85.3021,Kentucky,23-Aug,HAPs,30.82010678
37.5347,-85.3021,Kentucky,23-Sep,HAPs,26.48905511
37.5347,-85.3021,Kentucky,23-Oct,HAPs,18.71648246
37.5347,-85.3021,Kentucky,23-Nov,HAPs,25.90217675
37.5347,-85.3021,Kentucky,23-Dec,HAPs,23.47161933
31,-92,Louisiana,23-Jan,HAPs,1.530075
31,-92,Louisiana,23-Feb,HAPs,1.535023024
31,-92,Louisiana,23-Mar,HAPs,0.984241578
31,-92,Louisiana,23-Apr,HAPs,1.047366667
31,-92,Louisiana,23-May,HAPs,1.331955065
31,-92,Louisiana,23-Jun,HAPs,1.595472705
31,-92,Louisiana,23-Jul,HAPs,1.11493602
31,-92,Louisiana,23-Aug,HAPs,1.049484118
31,-92,Louisiana,23-Sep,HAPs,1.183397075
31,-92,Louisiana,23-Oct,HAPs,1.60292006
31,-92,Louisiana,23-Nov,HAPs,1.382027266
31,-92,Louisiana,23-Dec,HAPs,1.551604167
45.367,-69,Maine,23-Jan,HAPs,2.585905754
45.367,-69,Maine,23-Feb,HAPs,2.667252101
45.367,-69,Maine,23-Mar,HAPs,1.791577963
45.367,-69,Maine,23-Apr,HAPs,1.09562623
45.367,-69,Maine,23-May,HAPs,1.157053325
45.367,-69,Maine,23-Jun,HAPs,1.527916667
45.367,-69,Maine,23-Jul,HAPs,2.17295818
45.367,-69,Maine,23-Aug,HAPs,1.716591616
45.367,-69,Maine,23-Sep,HAPs,1.713625735
45.367,-69,Maine,23-Oct,HAPs,2.022451111
45.367,-69,Maine,23-Nov,HAPs,2.23868
45.367,-69,Maine,23-Dec,HAPs,2.293930136
39,-77,Maryland,23-Jan,HAPs,3.585615517
39,-77,Maryland,23-Feb,HAPs,4.501764791
39,-77,Maryland,23-Mar,HAPs,3.251547619
39,-77,Maryland,23-Apr,HAPs,1.147419238
39,-77,Maryland,23-May,HAPs,5.348081192
39,-77,Maryland,23-Jun,HAPs,7.29324539
39,-77,Maryland,23-Jul,HAPs,6.186232656
39,-77,Maryland,23-Aug,HAPs,5.884092187
39,-77,Maryland,23-Sep,HAPs,4.942367525
39,-77,Maryland,23-Oct,HAPs,4.94084212
39,-77,Maryland,23-Nov,HAPs,4.656344957
39,-77,Maryland,23-Dec,HAPs,4.087983333
42.35,-71.7,Massachusetts,23-Jan,HAPs,4.629421101
42.35,-71.7,Massachusetts,23-Feb,HAPs,4.756927739
42.35,-71.7,Massachusetts,23-Mar,HAPs,4.081407765
42.35,-71.7,Massachusetts,23-Apr,HAPs,4.594959658
42.35,-71.7,Massachusetts,23-May,HAPs,5.995078038
42.35,-71.7,Massachusetts,23-Jun,HAPs,4.984652441
42.35,-71.7,Massachusetts,23-Jul,HAPs,7.965891555
42.35,-71.7,Massachusetts,23-Aug,HAPs,4.98236316
42.35,-71.7,Massachusetts,23-Sep,HAPs,7.571855225
42.35,-71.7,Massachusetts,23-Oct,HAPs,8.355377477
42.35,-71.7,Massachusetts,23-Nov,HAPs,9.238624749
42.35,-71.7,Massachusetts,23-Dec,HAPs,11.07460627
44.35,-85.4,Michigan,23-Jan,HAPs,30.23424232
44.35,-85.4,Michigan,23-Feb,HAPs,77.43251638
44.35,-85.4,Michigan,23-Mar,HAPs,27.92262117
44.35,-85.4,Michigan,23-Apr,HAPs,49.95163464
44.35,-85.4,Michigan,23-May,HAPs,74.73402474
44.35,-85.4,Michigan,23-Jun,HAPs,49.88213865
44.35,-85.4,Michigan,23-Jul,HAPs,10.08501226
44.35,-85.4,Michigan,23-Aug,HAPs,42.39504023
44.35,-85.4,Michigan,23-Sep,HAPs,52.51482551
44.35,-85.4,Michigan,23-Oct,HAPs,46.86939184
44.35,-85.4,Michigan,23-Nov,HAPs,34.80750322
44.35,-85.4,Michigan,23-Dec,HAPs,32.14082019
46,-94,Minnesota,23-Jan,HAPs,0.004202041
46,-94,Minnesota,23-Feb,HAPs,0.007494832
46,-94,Minnesota,23-Mar,HAPs,0.002214545
46,-94,Minnesota,23-Apr,HAPs,0.0079875
46,-94,Minnesota,23-May,HAPs,0.006929167
46,-94,Minnesota,23-Jun,HAPs,0.005942119
46,-94,Minnesota,23-Jul,HAPs,0.001637028
46,-94,Minnesota,23-Aug,HAPs,0.001454545
46,-94,Minnesota,23-Sep,HAPs,0.00455104
46,-94,Minnesota,23-Oct,HAPs,0.005196629
46,-94,Minnesota,23-Nov,HAPs,0.003485705
46,-94,Minnesota,23-Dec,HAPs,0.005691344
32.7,-89.7,Mississippi,23-Jan,HAPs,0.0109
32.7,-89.7,Mississippi,23-Feb,HAPs,0.009777778
32.7,-89.7,Mississippi,23-Mar,HAPs,0.005909091
32.7,-89.7,Mississippi,23-Apr,HAPs,0.0122
32.7,-89.7,Mississippi,23-May,HAPs,0.007266667
32.7,-89.7,Mississippi,23-Jun,HAPs,0.01025
32.7,-89.7,Mississippi,23-Jul,HAPs,0.0086
32.7,-89.7,Mississippi,23-Aug,HAPs,0.0063
32.7,-89.7,Mississippi,23-Sep,HAPs,0.004875
32.7,-89.7,Mississippi,23-Oct,HAPs,0.0029
32.7,-89.7,Mississippi,23-Nov,HAPs,0.010144444
32.7,-89.7,Mississippi,23-Dec,HAPs,0.005488889
38.5,-92.5,Missouri,23-Jan,HAPs,4.87221875
38.5,-92.5,Missouri,23-Feb,HAPs,4.684153846
38.5,-92.5,Missouri,23-Mar,HAPs,4.611278992
38.5,-92.5,Missouri,23-Apr,HAPs,5.581101961
38.5,-92.5,Missouri,23-May,HAPs,9.482159006
38.5,-92.5,Missouri,23-Jun,HAPs,8.140868915
38.5,-92.5,Missouri,23-Jul,HAPs,8.956923898
38.5,-92.5,Missouri,23-Aug,HAPs,8.534494481
38.5,-92.5,Missouri,23-Sep,HAPs,7.048495238
38.5,-92.5,Missouri,23-Oct,HAPs,5.417950758
38.5,-92.5,Missouri,23-Nov,HAPs,6.651597373
38.5,-92.5,Missouri,23-Dec,HAPs,5.744020881
47,-109.5,Montana,23-Jan,HAPs,0.003469925
47,-109.5,Montana,23-Feb,HAPs,0.002116346
47,-109.5,Montana,23-Mar,HAPs,0.00305
47,-109.5,Montana,23-Apr,HAPs,0.003537398
47,-109.5,Montana,23-May,HAPs,0.002837815
47,-109.5,Montana,23-Jun,HAPs,0.00067496
47,-109.5,Montana,23-Jul,HAPs,0.002901754
47,-109.5,Montana,23-Aug,HAPs,0.004700343
47,-109.5,Montana,23-Sep,HAPs,7.78E-05
47,-109.5,Montana,23-Oct,HAPs,0.002375881
47,-109.5,Montana,23-Nov,HAPs,-0.001702967
47,-109.5,Montana,23-Dec,HAPs,0.002794928
41.5,-99.5,Nebraska,23-Jan,HAPs,0.008444444
41.5,-99.5,Nebraska,23-Feb,HAPs,0.010777778
41.5,-99.5,Nebraska,23-Mar,HAPs,0.001818182
41.5,-99.5,Nebraska,23-Apr,HAPs,0.0073
41.5,-99.5,Nebraska,23-May,HAPs,0.0119
41.5,-99.5,Nebraska,23-Jun,HAPs,0.0026
41.5,-99.5,Nebraska,23-Jul,HAPs,0.004
41.5,-99.5,Nebraska,23-Aug,HAPs,0.001363636
41.5,-99.5,Nebraska,23-Sep,HAPs,0.006275
41.5,-99.5,Nebraska,23-Oct,HAPs,0.0078
41.5,-99.5,Nebraska,23-Nov,HAPs,0.0049
41.5,-99.5,Nebraska,23-Dec,HAPs,0.002982143
39.5,-116.5,Nevada,23-Jan,HAPs,0.006052632
39.5,-116.5,Nevada,23-Feb,HAPs,0.003361111
39.5,-116.5,Nevada,23-Mar,HAPs,0.002363636
39.5,-116.5,Nevada,23-Apr,HAPs,0.005525
39.5,-116.5,Nevada,23-May,HAPs,0.003308974
39.5,-116.5,Nevada,23-Jun,HAPs,7.602662959
39.5,-116.5,Nevada,23-Jul,HAPs,12.44999147
39.5,-116.5,Nevada,23-Aug,HAPs,12.56173088
39.5,-116.5,Nevada,23-Sep,HAPs,0.001903846
39.5,-116.5,Nevada,23-Oct,HAPs,0.003551923
39.5,-116.5,Nevada,23-Nov,HAPs,0.008401282
39.5,-116.5,Nevada,23-Dec,HAPs,0.008525
43.5,-71.5,New Hampshire,23-Jan,HAPs,0.001
43.5,-71.5,New Hampshire,23-Feb,HAPs,0.001304348
43.5,-71.5,New Hampshire,23-Mar,HAPs,0.001064516
43.5,-71.5,New Hampshire,23-Apr,HAPs,0.0013
43.5,-71.5,New Hampshire,23-May,HAPs,0.170423086
43.5,-71.5,New Hampshire,23-Jun,HAPs,2.739929705
43.5,-71.5,New Hampshire,23-Jul,HAPs,3.838424367
43.5,-71.5,New Hampshire,23-Aug,HAPs,2.569970233
43.5,-71.5,New Hampshire,23-Sep,HAPs,0.001366667
43.5,-71.5,New Hampshire,23-Oct,HAPs,0.001133333
43.5,-71.5,New Hampshire,23-Nov,HAPs,0.001344828
